instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips,protective_stop_armed,protective_stop_arm_time,protective_stop_arm_mfe_r,protective_stop_exit,thesis_invalidation_exit,zscore_at_exit
EUR_USD,long,620,2022-05-27T12:15:00+00:00,2022-05-27T15:00:00+00:00,1.072330,1.07036,1.07036,-1.221400,-1,12,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,582,2022-05-27T17:45:00+00:00,2022-05-30T02:45:00+00:00,1.071975,1.07444,1.06988,1.434630,1.176610978520286396181384248,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,515,2022-06-14T12:00:00+00:00,2022-06-14T12:30:00+00:00,1.044075,1.04643,1.04643,-1.212825,-1,3,1.3,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,482,2022-06-14T13:45:00+00:00,2022-06-14T22:15:00+00:00,1.044140,1.0418,1.04665,1.127880,0.9322709163346613545816733068,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,448,2022-06-16T01:45:00+00:00,2022-06-16T09:30:00+00:00,1.043760,1.0415,1.04646,1.012480,0.8370370370370370370370370370,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,716,2022-07-07T07:00:00+00:00,2022-07-07T10:00:00+00:00,1.019905,1.02163,1.02163,-1.235100,-1,13,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,332,2022-07-08T14:00:00+00:00,2022-07-08T14:30:00+00:00,1.014165,1.01779,1.01779,-1.203500,-1,3,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,552,2022-07-12T18:15:00+00:00,2022-07-13T03:15:00+00:00,1.005265,1.00393,1.00746,0.736920,0.6082004555808656036446469248,32,1.3,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,770,2022-07-13T04:15:00+00:00,2022-07-13T06:00:00+00:00,1.003255,1.00486,1.00486,-1.235850,-1,8,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,628,2022-07-13T07:30:00+00:00,2022-07-13T07:45:00+00:00,1.000905,1.00284,1.00284,-1.215180,-1,2,1.3,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,400,2022-07-13T12:45:00+00:00,2022-07-13T12:45:00+00:00,1.000485,1.00349,1.00349,-1.202000,-1,1,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,345,2022-07-13T19:00:00+00:00,2022-07-14T04:15:00+00:00,1.006175,1.00334,1.00962,0.978075,0.8229317851959361393323657475,32,1.3,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,741,2022-07-19T05:15:00+00:00,2022-07-19T13:00:00+00:00,1.014210,1.02438,1.01256,7.535970,6.163636363636363636363636364,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,341,2022-07-20T13:15:00+00:00,2022-07-20T16:30:00+00:00,1.022795,1.01923,1.01923,-1.215665,-1,14,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,434,2022-07-22T11:15:00+00:00,2022-07-22T12:00:00+00:00,1.015970,1.01877,1.01877,-1.215200,-1,4,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,688,2022-07-25T01:45:00+00:00,2022-07-25T08:00:00+00:00,1.020115,1.01832,1.01832,-1.234960,-1,26,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,465,2022-07-25T17:15:00+00:00,2022-07-26T02:15:00+00:00,1.022765,1.02362,1.02015,0.397575,0.3269598470363288718929254302,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,716,2022-07-27T07:45:00+00:00,2022-07-27T09:30:00+00:00,1.013495,1.01522,1.01522,-1.235100,-1,8,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,589,2022-07-27T10:15:00+00:00,2022-07-27T11:00:00+00:00,1.013830,1.01590,1.01590,-1.219230,-1,4,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,336,2022-07-28T15:00:00+00:00,2022-07-28T20:00:00+00:00,1.015495,1.01906,1.01906,-1.197840,-1,21,1.3,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,417,2022-08-23T17:30:00+00:00,2022-08-24T02:15:00+00:00,0.996675,0.99508,0.99955,0.665115,0.5547826086956521739130434783,32,1.3,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,400,2022-08-24T16:45:00+00:00,2022-08-24T19:45:00+00:00,0.994530,0.99753,0.99753,-1.200000,-1,13,1.4,stop,next_bar_open,False,False,,False,,,False,False,
